start_date,asset_number,GLD,MDYG,MDYV,SLYG,SLYV,SPYG,SPYV,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2010-01-04,16,0.3000000000000002,1.2251198197916808e-09,0.0,0.0,0.0,1.041941892449255e-09,0.0,0.0,0.0,0.0,0.0,0.10000000684500657,0.3000000000000002,0.0,0.3000000000000002,0.0
2010-04-06,16,0.29994014108654465,0.09919018200882057,3.3692835856955213e-06,1.3028646771897423e-05,0.000812227565003874,1.2050813459308642e-05,1.4553650943577962e-05,1.5076014726085264e-05,1.9383853765500006e-05,1.927439591616205e-05,1.3246494548604224e-05,1.1166496889094326e-05,0.2999488518170134,1.0959338703234721e-05,0.29998489421746244,1.2454967979582533e-05
2010-07-06,16,0.3000000000000002,0.0,1.0025763282437207e-08,1.0146139003990973e-08,0.0999998718291313,5.141240301747857e-09,0.0,0.0,0.0,0.0,0.0,8.338010636583057e-09,0.3000000000000002,0.0,1.058468609359194e-08,0.3000000000000002
2010-10-04,16,0.3000000000000002,2.2526773453313175e-08,1.607917688576496e-08,2.0645816556566688e-08,1.80351141589425e-08,1.0194594274220477e-08,0.0,0.0,0.0,0.0,0.0,2.1491736244215563e-08,0.3000000000000002,5.245592871274793e-09,0.09999982942544272,0.3000000000000002
2011-01-03,16,0.2999999105417669,1.090432520276416e-05,1.0813753988412852e-09,2.7429597961199074e-06,0.010177323428944729,6.0900200597341755e-09,2.0535548937166766e-08,2.43665379708801e-08,5.151747296538852e-08,6.862655265809012e-08,8.467412480595304e-09,9.306016535639827e-08,0.2999999663440316,1.525767152849347e-08,0.08980892693136834,0.29999998134432865
2011-04-04,16,0.29998098351914965,0.2999839650666118,4.025618285241155e-06,0.1501409157038641,5.297917846986316e-06,4.668431106022847e-06,4.88722713936548e-06,5.308590357400405e-06,5.864692521165424e-06,6.503089228391366e-06,4.28018054490494e-06,0.0791523752483948,0.13467671778201312,2.607045866477742e-06,2.964848265738605e-06,0.03606957710307098
2011-07-05,16,0.29999985706366583,0.29354453775917705,2.3514317981034918e-09,3.0301176476972474e-09,3.1013547813849935e-08,1.4024380197016629e-09,2.2025882895136465e-08,4.697947824191809e-08,6.345948087356691e-08,1.7003021535237503e-07,2.877511636868428e-08,2.1435058140591204e-09,0.29999994647362993,1.5241688608209455e-09,0.001378201226881257,0.1050770930004104
2011-10-03,16,0.29996045428413937,6.614045886858357e-05,6.818795846460998e-05,2.391820281218709e-05,7.688126216606258e-05,7.128443913008572e-09,1.864113220572561e-09,2.3484262302950866e-09,2.3521665436507404e-08,0.00016720262241247665,7.07006397590207e-05,1.2223386160718014e-08,0.29987172602032547,0.2750245722393902,7.513400311457438e-05,0.0591497156311183
2012-01-03,16,0.2999999893545358,4.6586281958955425e-09,4.481871099116086e-09,4.81591141936399e-09,2.7633355100571637e-09,8.75841222436968e-11,1.8622148357668835e-09,2.409117923481017e-09,5.9661982044402e-09,1.6247673481426625e-09,4.587893455823264e-09,3.5095682224217655e-09,0.29999999103272657,0.1524000740654702,3.2399346776323545e-09,0.2475999022604293
2012-04-03,16,0.3000000000000002,0.0,2.5469965796887857e-08,5.3168571831447e-09,3.3296084292702467e-09,5.905601821707237e-09,0.0,0.0,0.0,1.1845405916784714e-08,0.0,4.902412547680253e-07,0.3000000000000002,0.09999958884742664,0.0,0.29999984692442205
2012-07-03,16,0.29950295115489334,7.284084731214095e-07,8.33680198603706e-07,9.114130307775192e-07,9.072720891481751e-07,9.282178017888146e-07,7.194849263833861e-07,9.471316000910746e-07,7.554697472984817e-07,7.552266888939029e-07,9.135313144471554e-07,7.294213610402498e-07,0.2999971369021211,0.29811039355538915,1.5735373311706014e-06,0.10101470888286182
2012-10-02,16,0.3000000000000002,0.0,0.0,0.0,0.0,5.643729967348205e-09,0.0,0.0,0.0,0.0,0.0,1.2605429332767918e-08,0.3000000000000002,0.3000000000000002,1.445050986557088e-08,0.10000001728461955
2013-01-04,16,0.2426428919884489,0.00015049463689659963,0.00014054082075976918,0.00014367622676334318,0.0001485401025819719,0.00014115597486989725,0.00014345635451568046,0.00017892520594645073,0.0001834071649496777,0.0001707602491179252,0.00014947121769025193,0.0001411733068984331,0.2994093071665516,0.16118148013478667,0.0001325024212984974,0.2964909085509134
2013-04-08,16,0.19380954205813272,1.5099447294044456e-06,6.724910172301034e-07,5.225629530190201e-07,1.868304234542348e-07,4.6253850999469784e-08,1.0166033560767835e-07,8.654431941156274e-07,3.5698795131748187e-07,4.947307309781932e-07,1.342502212900919e-07,6.963109990201922e-07,0.2999982652182449,0.16242931935057126,0.24308020983504974,0.10039089628224551
2013-07-08,16,0.042364723701237866,3.8525383375470855e-08,4.1651725821016754e-07,2.1347100987000786e-10,1.571302533601452e-08,2.1368986694571103e-07,2.9551498483743944e-10,1.597313230935044e-07,9.649311351499501e-08,7.750016247992596e-08,4.605285467384262e-08,2.0778573404902395e-08,0.2999996437716456,0.0958042430042619,0.29999986611965834,0.26183046117757586
2013-10-04,16,0.08950740415070203,2.494325533490342e-08,1.5062495548381033e-08,1.4535656139073784e-08,2.1667413772815484e-08,1.0011099616390858e-08,1.6568609165296586e-08,4.588758132847274e-08,4.2128862488657697e-08,3.434987753342625e-08,3.9583124872664685e-10,6.195606471182076e-10,0.2999999885747619,0.05992850780602282,0.29999998450938586,0.25056395723729097
2014-01-06,16,0.06610828788148955,4.4045714348188375e-08,2.4756805216618697e-09,4.264770671029351e-09,1.590612774255977e-08,9.442640202643294e-07,3.095509028791459e-09,8.472801438935291e-08,8.46652094193784e-08,2.1723664583202932e-08,1.5149463447818637e-08,2.7865322122583574e-09,0.2999999471669014,0.03389100016384619,0.2999999360730666,0.29999994856921663
